region	MC Hist	MC Now	Species	Family	Status	Growth form	Life form	Life Span	Clonality 	Spinescence	Leaf Periodicity 1=evergreen 2=deciduous 3=semi-evergreen	Dispersal mode	Pollination System	FOREST	WOODLAND	SCRUBLAND	DWARF SCRUB	NATURAL GRASSLAND	SEMI-NATURAL GRASSLAND	COASTAL DUNES	H2O FRESH	H2O SALINE	DESERT	RIPARIAN	ANTHROPOGNEIC	AGRICULTURAL	
1	0	0	Utricularia macrorhiza	Lentibulariaceae	0	1	7	3	1	0	2	1	1								1						1
1	0	1	Uvularia grandiflora	Colchicaceae	0	1	4	3	3	0	2	4	1	1	1												2
1	1	1	Valeriana pauciflora	Valerianaceae	0	1	5	3	3	0	2	2	1								1						1
1	0	0	Valerianella chenopodiifolia	Valerianaceae	0	1	5	"1,2"	1	0	2	1	1														0
1	0	1	Valerianella radiata	Valerianaceae	0	1	5	"            1,2"	1	0	2	1	1														0
1	1	1	Valerianella umbilicata	Valerianaceae	0	1	5	"            1,2"	1	0	2	1	1					1			1						2
1	1	0	Veratrum virginicum	Melanthiaceae	0	1	4	3	3	0	2	1	1		1			1		1							3
1	1	0	Veratrum woodii	Liliaceae	0	1	3	3	3	0	2	1	1		1										1		2
1	1	1	Verbascum blattaria	Scrophulariaceae	1	1	3	2	1	0	2	1	1						1						1		2
1	1	1	Verbascum thapsus	Scrophulariaceae	1	1	3	2	1	0	2	1	1						1						1		2
1	1	1	Verbena bracteata	Verbenaceae	0	1	5	"            1,3"	1	0	2	3	1						1					1	1		3
1	0	1	Verbena hastata	Verbenaceae	0	1	3	3	1	0	2	1	1						1		1						2
1	1	1	Verbena simplex	Verbenaceae	0	1	3	3	1	0	2	1	1	1	1	1			1						1		5
1	1	1	Verbena stricta	Verbenaceae	0	1	3	3	1	0	2	1	1			1			1						1		3
1	1	1	Verbena urticifolia	Verbenaceae	0	1	3	"            1,3"	1	0	2	1	1			1									1		2
1	0	0	Verbena xengelmannii	Verbenaceae	0	1	3	3	1	0	2	1	1			1			1						1		3
1	0	0	Verbena xperriana	Verbenaceae	0	1	3	3	1	0	2	1	1			1			1						1		3
1	1	1	Verbesina alternifolia	Asteraceae	0	1	3	3	1	0	2	4	1		1	1								1			3
1	0	0	Vernonia fasciculata	Asteraceae	0	1	3	3	1	0	2	2	1						1		1						2
1	1	1	Vernonia gigantea	Asteraceae	0	1	3	3	1	0	2	2	1		1						1						2
1	1	1	Veronica anagallis-aquatica	Plantaginaceae	0	1	2	"            2,3"	1	0	2	1	1								1			1			2
1	1	1	Veronica arvensis	Plantaginaceae	1	1	5	1	1	0	2	1	1						1						1		2
1	0	0	Veronica officinalis	Plantaginaceae	0	1	2	3	1	0	2	1	1		1				1								2
1	1	1	Veronica peregrina	Plantaginaceae	0	1	5	1	1	0	2	1	1						1					1			2
1	0	1	Veronica persica	Plantaginaceae	1	1	5	1	1	0	2	1	1						1						1		2
1	0	1	Veronica polita	Plantaginaceae	1	1	5	1	1	0	2	1	1						1						1		2
1	0	0	Veronica scutellata	Plantaginaceae	0	1	3	3	2	0	2	1	1								1						1
1	1	0	Veronica serpyllifolia	Plantaginaceae	1	1	3	3	3	0	2	1	1	1	1				1					1	1		5
1	1	1	Veronicastrum virginicum	Plantaginaceae	0	1	3	3	2	0	2	1	1	1	1				1								3
1	0	0	Viburnum acerifolium	Adoxaceae	0	4	1	3	1	0	2	3	1	1	1												2
1	0	1	Viburnum dentatum	Adoxaceae	1	4	1	3	1	0	2	3	1	1	1												2
1	0	1	Viburnum lantana	Adoxaceae	1	4	1	3	1	0	2	3	1			1									1		2
1	0	0	Viburnum lentago	Adoxaceae	0	4	1	3	1	0	2	3	1	1	1										1		3
1	0	1	Viburnum opulus	Adoxaceae	0	4	1	3	1	0	2	3	1	1	1												2
1	1	1	Viburnum prunifolium	Adoxaceae	0	4	1	3	1	0	2	3	1	1	1	1									1		4
1	1	1	Viburnum rafinesquianum	Adoxaceae	0	4	1	3	1	0	2	3	1		1												1
1	1	1	Vicia villosa	Fabaceae	1	1	3	"            1,2"	1	0	2	1	1						1						1		2
1	1	1	Vinca minor	Apocynaceae	1	4	2	3	2	0	2	4	1		1				1								2
1	0	0	Viola affinis	Violaceae	0	1	3	"            1,3"	2	0	2	4	1		1				1		1						3
1	1	0	Viola canadensis	Violaceae	0	1	3	3	2	0	2	4	1	1	1												2
1	0	1	Viola cucullata	Violaceae	0	1	3	3	2	0	2	4	1								1						1
1	0	0	Viola macloskeyi	Violaceae	0	1	4	3	3	0	2	4	1								1						1
1	1	1	Viola pubescens	Violaceae	0	1	3	3	2	0	2	4	1	1	1												2
1	0	1	Viola sagittata	Violaceae	0	1	3	3	2	0	2	4	1		1				1		1						3
1	1	1	Viola sororia	Violaceae	0	1	3	3	2	0	2	4	1	1	1												2
1	1	1	Viola striata	Violaceae	0	1	3	3	3	0	2	4	1								1						1
1	1	1	Viola triloba	Violaceae	0	1	3	3	1	0	2	4	1		1												1
1	0	1	Vitis aestivalis	Vitaceae	0	8	1	3	1	0	2	3	1		1	1									1		3
1	1	1	Vitis cinerea	Vitaceae	0	8	1	3	1	0	2	3	1		1												1
1	1	1	Vitis riparia	Vitaceae	0	8	1	3	1	0	2	3	1		1	1									1		3
1	1	1	Vitis vulpina	Vitaceae	0	8	1	3	1	0	2	3	1		1	1											2
1	0	0	Woodsia obtusa	Dryopteridaceae	0	2	4	3	3	0	2	2	0		1												1
1	1	1	Xanthium strumarium	Asteraceae	0	1	5	1	1	1	2	4	1						1						1		2
1	0	1	Yucca flaccida	Agavaceae	0	"1, 4"	"5, 2, 1"	3	3	0	1	1	1												1		1
1	0	0	Zannichellia palustris	Potamogetonaceae	0	10	7	3	3	0	2	6	1								1						1
1	1	1	Zanthoxylum americanum	Rutaceae	0	4	1	3	1	1	2	1	1	1	1	1											3
1	0	1	Zea mays	Poaceae	1	3	5	1	1	0	2	1	0						1						1		2
1	1	0	Zizia aurea	Apiaceae	0	1	3	3	1	0	2	1	1						1								1
